,web-scraper-order,web-scraper-start-url,pagination,pagination-href,price,kunstenaar,beschrijving,image-src,url,detail_page,detail_page-href,height_painting_cm,width_painting_cm,condition,technique,signed,framed,height_frame_cm,width_frame_cm,period,style,subject,name,file_path
531,1607959532-4561,"https://www.kunstveiling.nl/veilingopbrengsten/lijst?type=painting&price=101,50000",247,"https://www.kunstveiling.nl/veilingopbrengsten/lijst?type=painting&price=101,50000&offset=2952&q=filter&limit=12&status=sold&sort=enddate,d",121.0,Berry Brugman (1915-1996),"Literatuur: Kolk, Jan van der, De Brugman Collectie: ode aan kunstenaars echtpaar Berry Brugman en Janny Brugman-de Vries, Heinink Media, Almelo, 2018: p. 81In het boek 'De Brugman Collectie, ode aan kunstenaarsechtpaar' beschrijft Jan van der Kolk op 224 pagina's het boeiende leven van Berry en Janny en laat hij een mooie selectie van meer dan 350 kunstwerken zien. Ook dit schilderij van Berry Brugman werd opgenomen in deze publicatie.     

Herkomst: Privécollectie     LET OP: Dit item wordt geveild door Kunstveiling in opdracht van de inbrenger. Voor items aangeboden door de Veilingmeester of VeilingmeesterCollecties zelf, gelden de volgende speciale voorwaarden.  
Toeslag: Op deze werken zit een toeslag voor de koper van 10,- euro per gewonnen item. Deze toeslag geldt alleen voor werken aangeboden door de Veilingmeester. Zie hiervoor ook onze veilingregels.   
Afhandeling: Wanneer u de hoogste bieder bent, ontvangt u na afloop van de veiling per e-mail van ons een factuur voor de aangekochte werken. Hierin vindt u de details m.b.t. de betaling. Werken kunnen op werkdagen tussen 09.15 - 17.15 uur worden afgehaald op het kantoor van Kunstveiling in Amsterdam-Zuidoost. Als u uw aankoop afhaalt, betaalt u geen extra kosten.  
Passe-partout/lijsten: Beschadigingen aan lijsten worden niet beschreven. Indien een werk achter glas is ingelijst en het glas kapot is, zal dit wel vermeld worden. Passe-partouts worden op geen enkele manier gegarandeerd en ook niet altijd meegezonden. Alleen als een werk niet uit het passe-partout te halen is, zal dit vermeld worden.        
Bezichtigen: Het is ook mogelijk om dit werk vooraf te bezichtigen. Ondanks de aankoopgarantie van Kunstveiling waar uw werk onder valt, kunt u het werk bekijken voordat u een bod uitbrengt. Bezichtigen kan op de vestiging van Kunstveiling in Amsterdam-Zuidoost op werkdagen tussen 09.15 - 17.15 uur.   
Vragen: Wij streven ernaar zo veel mogelijk informatie te geven in de veilingomschrijving. Heeft u echter nog vragen, gebruik dan de button ‘Vraag de verkoper’ om contact met ons op te nemen. Andere items die wij aanbieden, kunt u bekijken door op de naam van de verkoper te klikken.  


Administratieve code:          
     
QQBRUG",https://images.kunstveiling.nl/tmp-a5eb81ef9c2091eb5c53777bc4f71410-berry-brugman_d2600.jpeg,"""url"": ""https://www.kunstveiling.nl/items/olieverf-op-doek-jezus-en-maria-bij-het-kruis-ingelijst/263373"",",Bekijk item,https://www.kunstveiling.nl/items/berry-brugman-olieverf-op-doek-jezus-en-maria-bij-het-kruis-ingelijst/263373,77.0,88.0,Goed,Olieverf,Handgesigneerd,Ingelijst,95.0,105.0,1945 t/m 1999,Expressionistisch,Religieus,"Berry Brugman - Olieverf op doek, Jezus en Maria bij het kruis - Ingelijst",..\data\0531.png
532,1607955899-2987,"https://www.kunstveiling.nl/veilingopbrengsten/lijst?type=painting&price=101,50000",66,"https://www.kunstveiling.nl/veilingopbrengsten/lijst?type=painting&price=101,50000&offset=780&q=filter&limit=12&status=sold&sort=enddate,d",200.0,Albert Jurardus van Prooijen (1834-1898),"De kunstschilder Albert Jarardus van Prooijen werd geboren op 7 september 1834 te Groningen. Van Prooijen was op zijn 13de jaar al leerling van de Tekenakademie Minerva in zijn geboortestad Groningen. Hij behaalde hier onder meer in 1853 de 'groote kooninklijke medaille' .
Van Prooijen schilderde en aquarelleerde aanvankelijk marines en stadsgezichten, maar later meer en meer landschappen en ook riviergezichten. Hij is voornamelijk bekend geworden om zijn typisch Hollandse landschappen met vee (o.a. uit omgeving Groningen, Deventer, Zutphen, Vorden en Vaassen)
Vanaf 1869 af woonde en werkte hij voornameljk te Amsterdam.
A.J. van Prooijen overleed op 21 oktoger 1898, op 69-jarige leeftijd in Amsterdam.

In goudvergulde antieke lijst in goede staat.
De verkoper stelt zich voor",https://images.kunstveiling.nl/tmp-c1ae17317fdf7dab30b986528c823be2-albert-jurardus-van-prooijen_d2600.jpeg,"""url"": ""https://www.kunstveiling.nl/items/vissersman-op-de-uitkijk/311612"",",Bekijk item,https://www.kunstveiling.nl/items/albert-jurardus-van-prooijen-vissersman-op-de-uitkijk/311612,30.0,20.0,Goed,Olieverf,Handgesigneerd,Ingelijst,37.0,27.0,1800 t/m 1899 (19e Eeuw),Klassiek,Landschap,Albert Jurardus van Prooijen - Vissersman op de uitkijk,..\data\0532.png
533,1607957738-3784,"https://www.kunstveiling.nl/veilingopbrengsten/lijst?type=painting&price=101,50000",156,"https://www.kunstveiling.nl/veilingopbrengsten/lijst?type=painting&price=101,50000&offset=1860&q=filter&limit=12&status=sold&sort=enddate,d",195.0,Bart Jonkers (1920-2001),"Utrechts Nieuwsblad, 7 augustus 1981:Mag ik u voorstellen: Bertus Jonkers. Schilder, etser, aquarellist. Dichter, schrijver, denker, boekenmaker. Daarenboven: geheide Utrechter, wereldreiziger en bewonderaar van Krishnamurti. Jonkers was zonder meer een van de meest intrigerende kunstenaar in zijn thuisstad Utrecht van de voorbije eeuw. Bij hem thuis, tussen 1989 en 1992, bouwde Jonkers een miniatuurmetropolis. Uit zand, gips, lijm en allerhande klein materiaal maakte hij miniatuurgebouwen en andere elementen van een stad, die gezamenlijk vorm gaven aan een metropool. Deze creatieve uitvoering van een metropool werd bekend als de ""Ideale Stad"", maar is ook gekend als de ""Stad van devotie"". In 1990 werd deze kunstcreatie getoond in het Centraal Museum van Utrecht en in 1992 kocht het museum een groot gedeelte van deze miniatuurconstructie.Het werk van Jonkers wordt onder meer verzameld door het Rijksmuseum Amsterdam, Centraal Museum Utrecht en door privé verzamelaars wereldwijd. In 2016 werden er meerdere etsen van Jonkers tentoongesteld in Het Rembrandthuis tijdens de tentoonstelling ""in de ban van Hercules Segers - Rembrandt en de modernen"" een hommage aan Hercules Segers (1589/90-1633/40) i.s.m. het Rijksmuseum Amsterdam en de Hercules Segers Stichting    Provenance: Privé collectie (vriend en collega Rien Goené)",https://images.kunstveiling.nl/tmp-2615ebdf5faca898fc62b582d848728a-bart-jonkers_d2600.jpeg,"""url"": ""https://www.kunstveiling.nl/items/mandala/285736"",",Bekijk item,https://www.kunstveiling.nl/items/bart-jonkers-mandala/285736,34.0,30.0,Goed,Gemengde Techniek,Handgesigneerd,Ingelijst,53.0,42.0,1945 t/m 1999,Abstract,Abstract,Bart Jonkers - Mandala,..\data\0533.png
534,1607956774-3366,"https://www.kunstveiling.nl/veilingopbrengsten/lijst?type=painting&price=101,50000",106,"https://www.kunstveiling.nl/veilingopbrengsten/lijst?type=painting&price=101,50000&offset=1260&q=filter&limit=12&status=sold&sort=enddate,d",150.0,Theo van der Poel (1951),"Spectaculair werk van Theo van der Poel (1942) - groot en kleurrijk.

Alleen afhalen door de grootte van het werk.",https://images.kunstveiling.nl/tmp-5b48892390b67cc2b8cd5108fc6ac574-theo-van-der-poel_d2600.jpeg,"""url"": ""https://www.kunstveiling.nl/items/stilleven-met-vaas-vol-bloemen/296471"",",Bekijk item,https://www.kunstveiling.nl/items/theo-van-der-poel-stilleven-met-vaas-vol-bloemen/296471,100.0,80.0,Goed,Olieverf,Handgesigneerd,Ingelijst,102.0,82.0,1945 t/m 1999,Impressionistisch,Stilleven,Theo van der Poel - Stilleven met vaas vol bloemen,..\data\0534.png
535,1607957979-3889,"https://www.kunstveiling.nl/veilingopbrengsten/lijst?type=painting&price=101,50000",171,"https://www.kunstveiling.nl/veilingopbrengsten/lijst?type=painting&price=101,50000&offset=2040&q=filter&limit=12&status=sold&sort=enddate,d",2300.0,Poen de Wijs (1948-2014),"Prachtig naakt van Poen de Wijs. Techniek: olieverf op doek. Afmetingen doek:  H80 x b 65 cm. Het werk is ingelijst in een baklijst. De lijst ziet er nog netjes uit.  Aan de onderzijde van het doek zitten geen scheuren. Dit is door Poen de Wijs geschilderd. 

Lijsten: Beschadigingen aan lijsten worden niet beschreven. Indien een werk achter glas is ingelijst en het glas is kapot, zal dit wel vermeld worden.Het werk kan worden opgehaald in 's-Gravenzande ( vlakbij Den Haag (Scheveningen), Rotterdam en Delft en 5 minuten van het strand). De termijn voor het ophalen, bij vooruit betaling,  is zeer ruim, m.a.w. de koper kan het werk weken of zelfs maanden later ophalen en het zo mogelijk combineren met een bezoek aan één van de bovengenoemde steden of het strand. Bezorging met een koerier (Swift) is ook mogelijk. De kosten voor Nederland zijn: 48,50. Voor Vlaanderen: 88,50 euro. I.V.M de hoge waarde wordt het werk niet met Postnl verzonden.",https://images.kunstveiling.nl/tmp-bcbbc6efba5d02515c254f0b50e27100-poen-de-wijs_d2600.jpeg,"""url"": ""https://www.kunstveiling.nl/items/olieverf-op-doek-naakt-nette-lijst/275146"",",Bekijk item,https://www.kunstveiling.nl/items/poen-de-wijs-olieverf-op-doek-naakt-nette-lijst/275146,80.0,65.0,Goed,Olieverf,Handgesigneerd,Ingelijst,84.0,69.0,1945 t/m 1999,Modern,Naakt,Poen de Wijs - olieverf op doek: naakt (nette lijst!),..\data\0535.png
536,1607959360-4487,"https://www.kunstveiling.nl/veilingopbrengsten/lijst?type=painting&price=101,50000",241,"https://www.kunstveiling.nl/veilingopbrengsten/lijst?type=painting&price=101,50000&offset=2880&q=filter&limit=12&status=sold&sort=enddate,d",199.0,Theo Goedvriend (1879-1969),"Beschrijving: Een schitterend landschapsschilderij (maroufle, olieverf op doek op paneel) van de Nederlandse kunstschilder Theo Goedvriend (1879-1969). Gesigneerd rechts onder. Het
    kunstwerk is heel mooi gelijst. De conditie van het werk is goed. Het kunstwerk wordt geleverd met een
    echtheidscertificaat en de verzending is gratis binnen Nederland.
Bezichtiging:Het kunstwerk is te bezichtigen bij Kunsthandel Martins anno 2018 te 2e Exloermond (Drenthe, Nederland)  





 

Biografie: Theo Goedvriend (Rheden, 31 januari 1879- Warnsveld, 18 februari 1969) was een Nederlands kunstschilder, tekenaar,lithograaf en graficus. Goedvriend volgde lessen bij Theo van Hoytema en Antoon Derkinderen. In 1905 werkte hij in Munchen, in 1907 in Florence en van 1910-1912 vooral te Barbizon. Zie ook:
    www.rkd.nl/goedvriend.

Taxatiewaarde:De taxatiewaarde voor de verzekering is: 750,= euro

Herkomst:Collectie Kunsthandel Martins anno 20182e Exloermond, Drenthe, Nederland",https://images.kunstveiling.nl/tmp-77be21b3e9143e173bd4753920f2b2b2-theo-goedvriend_d2600.jpeg,"""url"": ""https://www.kunstveiling.nl/items/maroufle-olieverf-op-doek-op-paneel-landschap/262622"",",Bekijk item,https://www.kunstveiling.nl/items/theo-goedvriend-maroufle-olieverf-op-doek-op-paneel-landschap/262622,30.0,40.0,Goed,Olieverf,Handgesigneerd,Ingelijst,48.0,58.0,1900 t/m 1944,Impressionistisch,Landschap,Theo Goedvriend - maroufle (olieverf op doek op paneel) - landschap,..\data\0536.png
537,1607957037-3479,"https://www.kunstveiling.nl/veilingopbrengsten/lijst?type=painting&price=101,50000",121,"https://www.kunstveiling.nl/veilingopbrengsten/lijst?type=painting&price=101,50000&offset=1440&q=filter&limit=12&status=sold&sort=enddate,d",150.0,Hendrik Raab (1903-1983),"In de originele lijst (slijtschade). Gestempeld aan de achterzijde, gesigneerd aan de voorzijde rechtsonder. Het doek heeft een aantal restauraties, zie conditie.",https://images.kunstveiling.nl/tmp-2b930b3d80a91b0eed38a4e1f7a9df37-hendrik-raab_d2600.jpeg,"""url"": ""https://www.kunstveiling.nl/items/olieverfschilderij-mogelijk-omgeving-den-haagloosduinen/299526"",",Bekijk item,https://www.kunstveiling.nl/items/hendrik-raab-olieverfschilderij-mogelijk-omgeving-den-haagloosduinen/299526,33.0,60.0,Goed,Olieverf,Handgesigneerd,Ingelijst,45.0,72.0,1900 t/m 1944,Impressionistisch,Landschap,Hendrik Raab - Olieverfschilderij - mogelijk omgeving Den Haag/Loosduinen,..\data\0537.png
538,1607955722-2910,"https://www.kunstveiling.nl/veilingopbrengsten/lijst?type=painting&price=101,50000",48,"https://www.kunstveiling.nl/veilingopbrengsten/lijst?type=painting&price=101,50000&offset=564&q=filter&limit=12&status=sold&sort=enddate,d",249.0,Prosper Boss (1870-1951),"Olieverf op doek.


periode  1920 - 1930 geschilderd.
Prosper 
Boss ( Gent 1870 - 1951 ) was een Belgische schilder. Opleiding aan de 
Academie en Sint -Lukas te Gent . Bekend schilder van landschappen , 
kerkinterieurs , genretaferelen ,maar vooral van figuren en portretten 
uit de Gentse burgerij , vriendenkring , eminente figuren uit de 
politieke of kerkelijke hierarchie . Vermeld in de Belgische kunstboeken
 .Internationaal bekende schilder .

groot schilderij met antieke kader.

schilderij goede staat. beetje ouderdomssporen .

geen restauraties aan doek.


gesigneerd onderaan rechts.

gezien de grote afmetingen en de kader die fragiel is het enkel mogelijk om dit kunstwerk enkel op te halen",https://images.kunstveiling.nl/tmp-bd0ca6a9be6eb2985c4f9ba8c1ca5166-prosper-boss_d2600.jpeg,"""url"": ""https://www.kunstveiling.nl/items/sneeuwlandschap-bij-valavond/312412"",",Bekijk item,https://www.kunstveiling.nl/items/prosper-boss-sneeuwlandschap-bij-valavond/312412,90.0,114.0,Goed,Olieverf,Handgesigneerd,Ingelijst,114.0,136.0,1900 t/m 1944,Impressionistisch,Landschap,Prosper Boss - Sneeuwlandschap bij valavond,..\data\0538.png
539,1607969339-8835,"https://www.kunstveiling.nl/veilingopbrengsten/lijst?type=painting&price=101,50000",3,"https://www.kunstveiling.nl/veilingopbrengsten/lijst?type=painting&price=101,50000&offset=24&q=filter&limit=12&status=sold&sort=enddate,d",600.0,Machiel Hopman (1928-2001),"Machiel Hopman (16-8-1928 | 12-8-2001) was een Nederlandse kunstenaar, geboren in Den Haag, die veel heeft gewerkt in Zuid-Afrika. hij signeerde ook wel met de naam: Nzama.Deze kunstenaar, succesvol in Parijs, New York en Zuid-Afrika ('Hopman Gallery Johannesburg), weet door de grote zeggingskracht van zijn werk nog steeds te overtuigen en te ontroeren.",https://images.kunstveiling.nl/tmp-ce5d059419ff06d6efc73da0ce2d220a-machiel-hopman_d2600.jpeg,"""url"": ""https://www.kunstveiling.nl/items/kruisridder/328643"",",Bekijk item,https://www.kunstveiling.nl/items/machiel-hopman-kruisridder/328643,109.0,109.0,Zeer Goed,Olieverf,Handgesigneerd,Ingelijst,110.0,110.0,1945 t/m 1999,Abstract,Abstract,Machiel Hopman - Kruisridder,..\data\0539.png
540,1607956929-3433,"https://www.kunstveiling.nl/veilingopbrengsten/lijst?type=painting&price=101,50000",113,"https://www.kunstveiling.nl/veilingopbrengsten/lijst?type=painting&price=101,50000&offset=1344&q=filter&limit=12&status=sold&sort=enddate,d",280.0,Jan Goossen (1937-2005),"Mooi abstract-expressionistisch olieverf schilderij van de schilder/beeldhouwer, mooi strak ingelijst door de kunstenaar. Zal niet misstaan in een modern interieur.


Jan Goossen (1937-2005) Beeldhouwer, tekenaar en schilder, opgeleid aan de Kunstnijverheidschool en de Gerrit Rietveld Academie. Tijdens zijn studie aan de Kunstnijverheidschool in Amsterdam werkte hij als assistent bij de beeldhouwer Wessel Couzijn. Goossen werkte in Parijs en San Francisco waar beelden van zijn hand in de publieke ruimte te vinden zijn. Na zijn terugkeer in Nederland in 1968 woonde hij in diverse plaatsen in Nederland. Zijn laatste woonplaats was sinds 2003 in Vrouwenpolder. Beelden van zijn hand staan op diverse plaatsen in Nederland en in veel bedrijfscollecties net als zijn schilderijen en tekeningen.",https://images.kunstveiling.nl/tmp-8e47174fda8a08ecbf6b6d4b1f5ce6fe-jan-goossen_d2600.jpeg,"""url"": ""https://www.kunstveiling.nl/items/geen-titel/293017"",",Bekijk item,https://www.kunstveiling.nl/items/jan-goossen-geen-titel/293017,60.0,100.0,Zeer Goed,Olieverf,Handgesigneerd,Ingelijst,62.0,102.0,1945 t/m 1999,Impressionistisch,Figuren,Jan Goossen - geen titel,..\data\0540.png
541,1607955117-2647,"https://www.kunstveiling.nl/veilingopbrengsten/lijst?type=painting&price=101,50000",22,"https://www.kunstveiling.nl/veilingopbrengsten/lijst?type=painting&price=101,50000&offset=252&q=filter&limit=12&status=sold&sort=enddate,d",240.0,Cornelis Raaphorst (1875-1954),"C4813, Cornelis Raaphorst, Stilleven met chrysanten in gemberpot, olie op doek, linksonder gesigneerd, doekmaat 50 x 60 cm, lijstmaat 63.5 x 73.5 cm.


Dit werk is op te halen op onze locatie in Nieuwersluis. 
Voor verzendingen zijn we afhankelijk van koeriers.
Voor meer informatie over de conditie van dit werk kunt u contact met ons opnemen.",https://images.kunstveiling.nl/tmp-06e9406ba72975a9fb7e4c7b206f86f6-cornelis-raaphorst_d2600.jpeg,"""url"": ""https://www.kunstveiling.nl/items/c4813-stilleven-met-chrysanten-in-gemberpot/319838"",",Bekijk item,https://www.kunstveiling.nl/items/cornelis-raaphorst-c4813-stilleven-met-chrysanten-in-gemberpot/319838,50.0,60.0,Redelijk,Olieverf,Handgesigneerd,Ingelijst,63.0,73.0,1900 t/m 1944,Impressionistisch,Stilleven,"Cornelis Raaphorst - C4813, Stilleven met Chrysanten in gemberpot",..\data\0541.png
542,1607959794-4674,"https://www.kunstveiling.nl/veilingopbrengsten/lijst?type=painting&price=101,50000",261,"https://www.kunstveiling.nl/veilingopbrengsten/lijst?type=painting&price=101,50000&offset=3120&q=filter&limit=12&status=sold&sort=enddate,d",110.0,Gien Brouwer (1944),"JC466	6	
Gien Brouwer	
Boerderij aan Water	
Olieverf op paneel			
52 x 61 cm



Voor de conditie van het werk, zie foto’s. Verzending van het kunstwerk is alleen mogelijk in overleg.  Gratis ophalen mogelijk in Breda of Amsterdam. Voor meer informatie of een vraag kunt u altijd een bericht sturen.",https://images.kunstveiling.nl/tmp-3ac6c4f45f7e936fef2f7defebfe4fca-gien-brouwer_d2600.jpeg,"""url"": ""https://www.kunstveiling.nl/items/boerderij-aan-water-olieverf-op-paneel-ingelijst/257960"",",Bekijk item,https://www.kunstveiling.nl/items/gien-brouwer-boerderij-aan-water-olieverf-op-paneel-ingelijst/257960,52.0,61.0,Zeer Goed,Olieverf,Handgesigneerd,Ingelijst,52.0,61.0,1945 t/m 1999,Klassiek,Landschap,"Gien Brouwer - Boerderij aan Water - Olieverf op paneel, Ingelijst",..\data\0542.png
543,1607957318-3601,"https://www.kunstveiling.nl/veilingopbrengsten/lijst?type=painting&price=101,50000",135,"https://www.kunstveiling.nl/veilingopbrengsten/lijst?type=painting&price=101,50000&offset=1608&q=filter&limit=12&status=sold&sort=enddate,d",274.0,Toon Koster (1913-1989),Typisch Toon Koster sfeer en donkerte,https://images.kunstveiling.nl/tmp-7b0f46fc6888bdd21b0fa50a2a5a32e3-toon-koster_d2600.jpeg,"""url"": ""https://www.kunstveiling.nl/items/boerderij-in-woeste-omstandigheden/293590"",",Bekijk item,https://www.kunstveiling.nl/items/toon-koster-boerderij-in-woeste-omstandigheden/293590,59.0,78.0,Zeer Goed,Olieverf,Handgesigneerd,Ingelijst,74.0,94.0,1945 t/m 1999,Impressionistisch,Landschap,Toon Koster - Boerderij in woeste omstandigheden,..\data\0543.png
544,1607961622-5469,"https://www.kunstveiling.nl/veilingopbrengsten/lijst?type=painting&price=101,50000",351,"https://www.kunstveiling.nl/veilingopbrengsten/lijst?type=painting&price=101,50000&offset=4200&q=filter&limit=12&status=sold&sort=enddate,d",145.0,Johan Pieter van Strijen (1872-1923),"Schitterend schilderij, geschilderd in olieverf op doek rond 1900, van een van de "" Duinhuisjes"" bij Oostvoorne conform de beschrijving op de tentoonstellingssticker. Kleurrijk geschilderd, goede kwaliteit,  originele klassieke lijst, verguld-goudkleurig, toegeschreven aan J.P. van Strijen.Johan Pieter van Strijen, Wijk bij Duurstede 1972 - Wassenaar 1922.Woonde en werkte in Den Haag van 1890 - 1921 en daarna in Wassenaar.Schilder van landschappen, tentoonstellingen in Amsterdam 1895 en Den Haag.
Het geheel wordt zorgvuldig verpakt, aangetekende verzending met pakketdienst met track & trace.Verzendkosten: Nederland € 20,- , overige landen binnen EU € 40,- .Geen verzending naar landen buiten EU mogelijk!",https://images.kunstveiling.nl/tmp-6e85d6b24a0ac5b37c99bd10548256a1-blob_d2600.jpeg,"""url"": ""https://www.kunstveiling.nl/items/duinhuisjebij-oostvoorne-landschapolieverf-toegeschreven/233180"",",Bekijk item,https://www.kunstveiling.nl/items/johan-pieter-van-strijen-duinhuisjebij-oostvoorne-landschapolieverf-toegeschreven/233180,41.0,65.0,Goed,Olieverf,Ongesigneerd,Ingelijst,65.0,85.0,1900 t/m 1944,Klassiek,Landschap,"Johan Pieter van Strijen - ""Duinhuisje""bij Oostvoorne - Landschap -Olieverf - Toegeschreven",..\data\0544.png
